path,purpose,source_or_generated,active_or_legacy,entrypoint_or_library,imports_or_callers,tests,artifact_inputs,artifact_outputs,replacement,classification,recommended_action,size_bytes,sha256
src/torch_tm_flowpipe/polynomial.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,18166,a42ed99e9d3929f55a5e7f97ca850e69381a84b28bc7f022101f1145993bfbad
src/torch_tm_flowpipe/protocol/__init__.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,933,b6cdeb7474e8e67bfbdf38e763e23f9adb4e87d5265a17d226b3a3f9d93b9a86
src/torch_tm_flowpipe/protocol/carry.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,629,619458303f9b6a077a496e4aaed7389770ecf4c4497f00cfc7574b2359e8197e
src/torch_tm_flowpipe/protocol/config.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,3168,c021496ea496858eedb38bbc2e79ff9b665bef6ea5e1a076a49ce7fb1b6ae011
src/torch_tm_flowpipe/protocol/eligibility.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,4398,9dc09c8a6fcbb86266941e56229bcdb9f2a1568710a38ba69253a5017711ce64
src/torch_tm_flowpipe/protocol/pareto.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,2520,fcf03f8a19c9f76216667bb71b99711b3a4a72c5cbb20480c3637d1102eba0ff
src/torch_tm_flowpipe/protocol/provenance.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,1454,702f3ad57cadaa1beb0dd6fab0fb0dd3c0ad0f1172c63921619a2da4f9ed79ed
src/torch_tm_flowpipe/protocol/runtime.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,1583,124b7a054c605996ab7bd12e0b2e1d8c2fbf1d93bd89c6b35a008060f4ea9bb4
src/torch_tm_flowpipe/protocol/schema.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,4686,8c2f6272348e12e97f821bc2d16a792a93bb9777acb6b70e7f69bbb6726f4c7d
src/torch_tm_flowpipe/safety.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,tests/,explicit paths only,none_known,none,canonical_active,retain,570,41a32d3dae88ae252ad5d14685d04090821a2699592dddc7853414d999f3e115
src/torch_tm_flowpipe/symbolic_remainder.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,31674,d6c124395eecd9541a41ba7245abcd9e0b44039c25c85fcde5d8c5d8859d1918
src/torch_tm_flowpipe/taylor_model.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,13558,40e9103880ebc79f1f2618b71c9d175c628d94c0a581296b4c07c697ba6f3eca
src/torch_tm_flowpipe/tm_vector.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,tests/,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,3633,8a966fc5ed59fce37a4d6c4282d77feeaa95de8408ee1f8521c348acc527407a
tests/test_batched_dense_tm.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,9061,a1c5e2b2a24b97fddb70dd5907f0f7b10d7fcf990c6b334d08873e4685024706
tests/test_batched_tm_gpu_microbench.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,3619,54aa6a5296d4c7be2c813b64889c321be7798bd1d92660c68ff41bf9e0da2bb0
tests/test_core_invariants.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,894,59058280550ae632b58ee141b44d0aec43f09e9f5d777c7ee174b326ed09ec20
tests/test_cuda.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,966,6329e3505329856419e8acf62fd560c62dc87d4fc7aa232f82a4946da1970575
tests/test_flowpipe.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,9094,e45cb2d6619ae9048b107912f783df1712b47429790adfafc1ca09c15ccb981b
tests/test_flowstar_acceptance_predicate_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,1388,40ef12227b0ce7724aa76634359bf83a07f21df356d5eef2c0c04c01d83d4e22
tests/test_flowstar_benchmark_diagnostics.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,3893,2f563aac31a8fb488e8224a29f6537d8835a9a174bd2dbd9050ae408a3939fc1
tests/test_flowstar_benchmark_stage2_diagnostics.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,1307,3f9b51fd398e157cabd3b1e4652e1d636283cd3b2a34eddea520c2d28403ef55
tests/test_flowstar_box_lifecycle_alignment_audit.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,6098,0b873b557624ce5607e0637872c5c45f518928d487aa6219e43a3c184171792d
tests/test_flowstar_comparison.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,9423,4bc29bd564eaad18c3b18cd260fbd3b6225878c0c01d09bbcb27226d6b4ee7d9
tests/test_flowstar_endpoint_pre_center_source_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,3405,8542fe29f31fc2d6c7840a6dc687dfe0b878c92ad184e736c0e4fc8717347a85
tests/test_flowstar_internal_intermediate_ranges_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,7645,bf6dfdbd8839a0950c24f7757a9c30554e2010410834a44eb50a7ed7057f8ffb
tests/test_flowstar_picard_residual_source_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,2259,7573b438de054bea743602b7b20e71d2988438f44ddc9fe64c228ac57afcd53e
tests/test_flowstar_queue_state_audit.py,versioned repository path; see architecture/history registry,source,active,library_or_evidence,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,none_known,none,canonical_active,retain,3762,84fd2a953177f221767797c001de1ff367e02c4d73123f95199a6f8f463dd41a
tests/test_flowstar_raw_ctrunc_residual_audit.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,6928,d7ba8b1d1f1f37d867ee38280913d95cb59aaaa8bb787916ab7a7ed1e3a73201
tests/test_flowstar_raw_remainder_compat.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,6263,67cb804708a1e2feb1b5db9107079605546a9fe3777058e7f6af401af5c0e184
tests/test_flowstar_raw_remainder_compat_attempt_sequence.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,5663,6762031e601a2622146a12f8ba6d7543417544f8c5513ee9d55c881385533fde
tests/test_flowstar_raw_remainder_compat_h10_right_map_centering.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,12388,8eb4d9b349b97234929f222f8718d74eb93af62e347f3000da956ad58a2ea37f
tests/test_flowstar_raw_remainder_compat_h10_right_map_centering_handoff.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,6887,2f75c714d5641bc3604f24e0329a4d4a763f10aa408606cb0b64ac10a5e8b030
tests/test_flowstar_raw_remainder_compat_h5.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,7242,7a25b61b8d53041f8804fca3c3b5d6a939ae9fd22b98d26cb59cf8c065b855a3
tests/test_flowstar_raw_remainder_compat_h5_divergence.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,2083,eb38617862ba41608c1f0a4767a78e31eafe41e819f732cf2151eec98005e7f1
tests/test_flowstar_raw_remainder_compat_h5_right_map_centering.py,versioned repository path; see architecture/history registry,source,active,entrypoint,inventory_required_for_specific_call_graph,self_or_not_applicable,explicit paths only,explicit output directory required for runners,none,canonical_active,retain,5961,7bc7fda24fc5aab6b62b232cea1b3457d5e56498435a01e7586b3148d1eab3c5
